코드 번호,회사명,업종 (대),업종 (소),코스피 코스닥,주가 (원),시가총액 (억),상장주식수 (만주),자사주 (만주),자사주 비중 (%),주식수 증가율 (%),1일 등락률 (%),5일 등락률 (%),1개월 등락률 (%),3개월 등락률 (%),6개월 등락률 (%),9개월 등락률 (%),1년 등락률 (%),3년 등락률 (%),과거 GP/A (%),과거 GPM (%),분기 GPM (%),5년평균 OPM,발표 OPM (%),발표 분기 OPM (%),올해 OPM (%),발표 NPM (%),발표 분기 NPM (%),5년평균 ROE,발표 ROE (%),1년후 ROE (%),과거 ROA (%),1년후 ROA (%),과거 PCR,과거 PFCR,과거 PSR,발표 PSR,1년후PEG,PER  곱하기PBR,고점 PBR,저점 PBR,5년평균 PBR,발표 PBR,1년후 PBR,5년평균 PER,자사주반영 PER,과거 PER,발표 PER,발표 분기 PER,올해 PER,1년후 PER,과거 EV/EBITDA (%),과거 POR,발표 POR,청산가치비율 (NCAV전략) (%),당좌 비율 (%),유동 비율 (%),단순 부채비율 (%),보수적 부채비율 (%),차입금 비율 (%),배당 성향 (%),시가 배당률 (%),DPS  성장률 (%),시가 배당률 고점,시가 배당률 저점,국채시가 배당률,주가 변동성,베타 (52주),부채 (억),자본 (억),유동자산 (억),재고자산 (억),투자자산 (억),지분투자 (억),총자산 (억),매출액 (억),영업이익 (억),순이익(지배) (억),EBITDA (억),매출총이익 (억),영업활동현금흐름 (억),투자활동현금흐름 (억),재무활동현금흐름 (억),설비투자 (억),DPS (원),거래대금 (당일 억),거래대금 (5일평균 억),거래대금 (20일평균 억),거래대금 증가율(5일대비),거래대금 증가율(20일대비),1개월전 주가,3개월전 주가,6개월전 주가,9개월전 주가,1년전 주가,52주 신고가,52주 신저가,주가>5이평,주가>20이평,주가>60이평,주가>120이평,신고가율 (%),신저가율 (%),당일 기관(%),당일 외인(%),당일 수급(%),주간 기관(%),주간 외인(%),주간 수급(%),1개월 기관(%),1개월 외인(%),1개월 수급(%),3개월 기관(%),3개월 외인(%),3개월 수급(%),6개월 기관(%),6개월 외인(%),6개월 수급(%),고점대비 PBR괴리율,저점대비 PBR괴리율,이익의 변동성,예상가 괴리율 (%),목표가  괴리율 (%),예상가 매력등수,목표가 매력등수,본사 국내 =1,지주사 =1,금융 =1,스팩 =1,관리 종목 =1,예상 주가 (원),목표 주가 (원),20년 3Q 호실적 100기업,20년4Q 호실적예상 100기업,4Q 발표 =1,마지막 리포트일,실적 발표일,20/4Q 매출액 컨센대비,20/4Q 영업이익 컨센대비,20/4Q 순이익 컨센대비,20/3Q 매출액 컨센대비,20/3Q 영업이익 컨센대비,20/3Q 순이익 컨센대비,1주일 어닝스,1달 어닝스,3개월  어닝스,6개월  어닝스,9개월  어닝스,12개월  어닝스,어닝스 점수,발표OPM증가율(최근분기),발표NPM증가율(최근분기),발표ROE증가율 (최근분기),자산증가율 (최근분기),발표자본증가율 (최근분기),자본증가율 (1년후),매출채권 회수기간,재고자산 회수기간,단순 FCFF (잉여현금흐름),F스코어 지배주주순익>0 여부,F스코어 영업활동현금흐름>0 여부,F스코어 ROA증가 여부,F스코어 영현>순익 여부,F스코어 부채비율감소 여부,F스코어 유동비율증가 여부,F스코어 신주발행X 여부,F스코어 매출총이익률증가 여부,F스코어 총자산회전율증가 여부,F스코어 점수 (9점만점),매출액 16년->19년 3년간 YOY,매출액 연환산 YOY,매출액 17년 YOY,매출액 18년 YOY,매출액 19년 YOY,매출액 20년(E)  YOY,매출액 21년(E)  YOY,매출액 19년4Q YOY,매출액 20년1Q YOY,매출액 20년2Q YOY,매출액 20년3Q YOY,매출액 20년4Q(E) YOY,매출액 21년1Q(E) YOY,매출액 19년4Q QOQ,매출액 20년1Q QOQ,매출액 20년2Q QOQ,매출액 20년3Q QOQ,매출액 20년4Q(E) QOQ,매출액 21년1Q(E) QOQ,영업이익 16년->19년 3년간 YOY,영업이익 연환산 YOY,영업이익 17년 YOY,영업이익 18년 YOY,영업이익 19년 YOY,영업이익 20년(E)  YOY,영업이익 21년(E)  YOY,영업이익 19년4Q YOY,영업이익 20년1Q YOY,영업이익 20년2Q YOY,영업이익 20년3Q YOY,영업이익 20년4Q(E) YOY,영업이익 21년1Q(E) YOY,영업이익 19년4Q QOQ,영업이익 20년1Q QOQ,영업이익 20년2Q QOQ,영업이익 20년3Q QOQ,영업이익 20년4Q(E) QOQ,영업이익 21년1Q(E) QOQ,순이익 16년->19년 3년간 YOY,순이익 연환산 YOY,순이익 17년 YOY,순이익 18년 YOY,순이익 19년 YOY,순이익 20년(E)  YOY,순이익 21년(E)  YOY,순이익 19년4Q YOY,순이익 20년1Q YOY,순이익 20년2Q YOY,순이익 20년3Q YOY,순이익 20년4Q(E) YOY,순이익 21년1Q(E) YOY,순이익 19년4Q QOQ,순이익 20년1Q QOQ,순이익 20년2Q QOQ,순이익 20년3Q QOQ,순이익 20년4Q(E) QOQ,순이익 21년1Q(E) QOQ,16년 매출액,16년 영업이익,16년 순이익,17년 매출액,17년 영업이익,17년 순이익,18년 매출액,18년 영업이익,18년 순이익,19년 매출액,19년 영업이익,19년 순이익,20년(E) 매출액,20년(E) 영업이익,20년(E) 순이익,21년(E) 매출액,21년(E) 영업이익,21년(E) 순이익,매출액 18년 4Q,매출액 19년 1Q,매출액 19년 2Q,매출액 19년 3Q,매출액 19년 4Q,매출액 20년 1Q,매출액 20년 2Q,매출액 20년 3Q,매출액 20년 4Q(E),매출액 21년 1Q(E),영업이익 18년 4Q,영업이익 19년 1Q,영업이익 19년 2Q,영업이익 19년 3Q,영업이익 19년 4Q,영업이익 20년 1Q,영업이익 20년 2Q,영업이익 20년 3Q,영업이익 20년 4Q(E),영업이익 21년 1Q(E),순이익 18년 4Q,순이익 19년 1Q,순이익 19년 2Q,순이익 19년 3Q,순이익 19년 4Q,순이익 20년 1Q,순이익 20년 2Q,순이익 20년 3Q,순이익 20년 4Q(E),순이익 21년 1Q(E),발표치 20년4Q  매출액,발표치 20년4Q  영업이익,발표치 20년4Q  순이익,컨센서스 20년4Q  매출액,컨센서스 20년4Q  영업이익,컨센서스 20년4Q  순이익,
A130660,한전산업,유틸리티,전력,코스피,4800,1565,3260,0,0,0,-3.9,-2.4,0.8,20.5,45.5,41.4,51.7,19.9,21.74,11.5,19.2,6.4,6.34,13.59,0,4.06,10.74,18.8,14.33,0,7.67,0,-34,-20.87,0.47,0.47,0,19.19,6.36,1.13,1.8,1.66,1.66,9.4,11.59,11.56,11.56,5.28,0,0,5.42,7.43,7.42,16.49,224,225.47,87,87,23,42.78,4.73,29.71,6.49,0.4,4.73,0.02803,0.60294,817,942,1075,7,556,4,1759,3326,211,135,268,383,-46,-11,-37,29,227,37.68,22.34,32.52,68.7,15.88,4760,3985,3300,3395,3165,5350,2285,0,1,1,1,90,110,0,-0.13,-0.13,0,-0.31,-0.3,0.02,0.02,0.04,-0.3,-0.47,-0.77,-0.27,-0.49,-0.76,26,147,1.63423,98,0,296,501,1,0,0,0,0,4921,0,0,0,0,0,20201112,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4,-40.3,-24.6,-4.2,1.6,0,65,1,-75,1,0,0,0,1,0,1,0,1,4,1.2,28.5,9,-22.3,19.5,0,0,101.4,30,8.4,-5.7,0,0,48.2,-32.4,11,-15.2,0,0,42.4,-6.7,23.8,-21.4,46.3,0,0,-21.4,33.8,-20.2,-0.3,0,0,-163.9,232.5,22.2,-3.5,0,0,31.1,-23.3,6.1,-13.6,43,0,0,-5,-8,-17,-19.9,0,0,-168.9,186.5,26.6,6.1,0,0,3100,151,132,3380,187,140,2625,147,121,3136,215,173,0,0,0,0,0,0,539,565,752,733,1086,734,815,691,0,0,-50,60,122,94,-60,80,97,94,0,0,-61,60,84,93,-64,55,70,74,0,0,0,0,0,0,0,0,
A263920,블러썸엠앤씨,가정용품,화장품,코스닥,4555,625,1372,0,0,9.1,0,0,0,0,0,-0.2,-13.4,-29.3,7.96,14.5,9.76,5.7,-14.49,-20.02,0,-92.17,-36.92,-1.1,-76.26,0,-50.56,0,-53.8,-41.67,1.81,1.81,0,-2.96,5.5,0.8,2.39,1.5,1.5,-19.2,-1.97,-1.97,-1.97,-2.47,0,0,-17.05,-12.59,-12.5,-3.04,63,91.54,51,51,32,0,0,0,0,0,0,0.05066,0.99561,212,417,193,60,138,65,629,345,-50,-318,-39,50,-12,-99,-84,3,0,0,0,0,0,0,4555,4555,4555,4565,5260,5540,2185,0,0,0,0,82,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,188,-1.50301,-17,0,2113,501,1,0,0,0,1,-27547,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-1641.5,-16658.2,-46739.4,-31.4,-37.7,0,26,74,-15,0,0,0,1,0,0,0,0,1,2,-8.1,75.2,-0.4,-13.7,6.8,0,0,157.3,78.1,-84.8,148.7,0,0,24.9,-7.6,-90.5,2179.5,0,0,-83,-2802.7,-76.6,-109.1,900,0,0,203.1,-463.4,-2250,-638.7,0,0,-48.3,-221.2,-264.3,-135.9,0,0,-230.8,-29074.3,-82.1,-114.3,-5000,0,0,-1080.6,-228,-10610.2,-1997.6,0,0,-1447.6,22.2,-398.1,63.7,0,0,272,47,39,271,11,7,234,-1,-1,250,8,-51,0,0,0,0,0,0,34,45,50,69,86,80,8,172,0,0,-3,-1,-1,6,3,-4,-15,-34,0,0,5,-11,2,3,-45,-35,-174,-63,0,0,0,0,0,0,0,0,
A094280,효성ITX,IT서비스,컨택센터,코스피,20000,2312,1156,52,4.5,0,-3.6,-11.1,-9.1,-9.3,-25.2,4.2,37.9,49.3,24.26,9.5,9.46,3.2,3.47,3.26,3.47,2.62,2.75,16.8,23.09,20.47,7.5,7.18,8.2,9.55,0.53,0.48,5.69,76.44,7.42,1.62,3,4.2,3.61,17.9,17.39,17.63,18.2,14.08,18.13,17.65,8.39,15.16,13.76,-23.62,67,74.87,233,233,94,55.68,2.5,150,4.81,0,2.5,0.03014,0.61177,1185,509,639,63,862,11,1694,4841,168,127,331,413,283,11,-289,41,500,11.61,13.8,27.28,-15.84,-57.45,22000,22050,26750,19200,14500,29800,11300,0,0,0,0,67,77,0,-0.09,-0.09,-0.09,-0.3,-0.39,-0.27,-0.32,-0.59,-3.08,-0.61,-3.69,-5.8,-0.74,-6.54,57,259,0.43835,166,0,561,501,1,0,0,0,0,12083,0,0,0,1,20200507,20210129,0,0,0,0,0,0,0,0,0,0,0,3.1,0,3.3,-6.1,15.2,-0.8,1.8,25.7,38,6,242,1,1,1,1,1,1,1,1,1,9,14,24.7,16,1.8,-3.5,24.7,0,-2.4,7.9,17.8,20.5,52.9,0,4.1,11.4,4.7,-0.8,32.2,0,15,29,8,-7.4,15,29.3,0,85.3,17,17.5,35.1,47.3,0,7.3,17.3,1.8,5.4,17,0,47.9,17.3,30.1,-21.1,44,18,0,588.3,14.4,38.2,58.1,-8.2,0,115.3,-40.4,0.9,22.2,25,0,3404,113,73,3950,122,95,4021,113,75,3882,130,108,4841,168,127,0,0,0,999,1007,965,936,975,1086,1137,1127,1491,0,18,33,34,31,33,39,39,42,49,0,7,23,19,21,45,27,27,33,41,0,1491,49,41,0,0,0,
A080220,제주반도체,반도체 관련장비 및 부품,반도체 설계,코스닥,6080,2003,3295,109,3.3,6.7,-2.1,-10.6,-1.9,57.9,104,96.1,84,0.8,15.7,17.3,15.92,4.7,2.57,-5,2.58,-0.82,-7.62,3.4,-1.72,0,-0.76,0,6.85,7.79,1.12,1.09,0,-309.72,5.03,1,1.85,2.29,2.29,39.7,-129.13,-135.25,-135.25,-15.25,0,0,13.82,20.17,42.62,27.56,116,174.37,101,125,47,0,0,0,0,0,0,0.04476,1.18111,1092,873,1644,551,453,0,1965,1830,47,-15,132,309,292,-49,-239,35,0,251.22,291.23,891.47,-13.74,-71.82,6200,3850,2980,3100,3305,6940,2130,0,1,1,1,88,185,-0.01,-0.24,-0.24,-0.28,-0.24,-0.51,-1.17,-3.22,-4.39,-1.42,-9.21,-10.63,-3.45,-9.06,-12.51,46,229,-99.6574,-1122,0,1337,501,1,0,0,0,0,-542,0,0,0,1,0,20210223,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.2,-203.8,-210.7,-5,15,0,49,136,257,0,1,0,1,1,0,0,0,1,4,186.4,12.9,106.7,27.1,9,12.9,0,40.4,12.1,24.2,5.4,10.3,0,10.6,-10.3,22,-12.9,15.8,0,1120,-23.5,1580,52.4,-52.3,-22.6,0,914.2,293.7,270,-11.6,-191.8,0,38,-56.1,258.8,-59.3,-243.3,0,-500,-227.2,600,165,-145.3,0,0,-1403.3,640,398.2,-343.4,0,0,-574.7,199.8,-71.6,-281.1,0,0,566,5,-8,1170,84,40,1487,128,106,1621,61,-48,1830,47,0,0,0,0,322,362,398,409,452,406,495,431,499,0,3,3,12,20,27,12,43,17,-25,0,-4,9,-6,13,-64,64,18,-33,0,0,499,-25,0,0,0,0,
A005800,신영와코루,섬유 및 의류,의류,코스피,89800,808,90,0,0,0,-2.6,-4.5,-9,-15.3,-7.9,-0.2,-5.8,-34.2,29.6,60,59.73,1.9,2.61,4.82,0,3.72,4.5,2.8,2.13,0,1.84,0,23.57,26.06,0.45,0.45,0,3.13,0.54,0.2,0.4,0.26,0.26,14.4,12.06,12.04,12.04,8.7,0,0,-0.93,17.14,17.19,157.55,301,428.92,16,16,7,35.4,1.67,-7.27,1.71,0.87,1.67,0.02022,0.43951,508,3139,1781,530,1396,299,3647,1799,47,67,75,1080,34,26,172,3,1500,3.32,2.55,1.44,30.14,130.4,98700,106000,97500,90000,95300,115000,64300,0,0,0,0,78,40,-0.26,0.01,-0.25,-1.03,0.07,-0.95,-1.71,0.01,-1.7,-2.62,-0.48,-3.1,-3.05,-0.48,-3.53,48,130,1.9097,145,0,493,501,1,0,0,0,0,62066,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,259.1,2761.5,2808.8,6.4,1.3,0,29,269,31,1,1,1,0,0,0,1,1,0,5,-1.8,3.6,1.6,-6,2.8,0,0,7.5,-11.5,16.9,2.4,0,0,-26.6,4.8,35,-1.4,0,0,-56.3,264.9,87.5,-86.7,75,0,0,99.5,642.9,5084.2,97.4,0,0,-101.7,5840.9,-22,152.7,0,0,-78,2851.5,-47.4,-70.3,40.7,0,0,122.4,108.7,180.4,43.8,0,0,-59.3,163,15.9,16,0,0,1795,32,173,1824,60,91,1714,8,27,1762,14,38,0,0,0,0,0,0,345,438,448,505,370,388,524,517,0,0,-43,2,0,13,0,13,10,25,0,0,-29,8,7,16,7,17,20,23,0,0,0,0,0,0,0,0,
A151860,KG ETS,일반서비스,환경서비스,코스닥,6230,2243,3600,143,4,0,-5.2,-1.9,-4.3,36,25.6,47.1,84.6,53.8,5.57,15.3,13.62,11.9,12.41,9.66,12.41,-37.23,-205.17,15.9,-35.82,0,-13.23,0,7.68,7.68,1.42,1.46,0,-5.47,1.82,0.45,0.84,1.4,1.4,4.1,-3.76,2.04,-3.91,-0.68,-3.91,0,21.14,13.21,11.74,-58.05,50,73.85,73,79,58,3.94,1.77,54.55,3.43,0,1.77,0.04435,1.15475,1908,2424,606,195,2850,2381,4332,1539,191,-573,170,241,292,-89,-137,0,110,88.91,231.15,86.84,-61.53,2.38,6510,4580,4960,4235,3375,6800,2185,0,0,1,1,92,185,0.01,0.04,0.05,0.06,-0.72,-0.66,0.04,-0.19,-0.15,0.49,-0.32,0.17,0.38,-0.65,-0.27,77,311,2.00646,-22,0,2078,501,1,0,0,0,0,-28665,0,0,0,1,20201014,20201116,-15.2,-5.3,-1117.8,-0.4,-6.1,-219.7,0,0,0,0,0,0,0,25.7,-161.3,-189.1,30.1,-34.2,0,72,53,292,1,1,1,0,0,1,1,1,0,6,68.7,-4.3,14,13.7,30.1,-4.4,18.5,13.4,7.9,-21.8,5.5,-8.7,0,8.4,-7.2,-26.6,42.6,-6.1,0,39.5,20.3,21.1,-1.4,16.9,20.1,30.9,-10,35.5,-0.5,-13.2,118.9,0,-65.1,287.8,-43.1,12.7,-12,0,1895.9,-158.6,138.8,-3.4,765.5,-158.6,133.1,21997.4,-57.1,365.7,-696.5,-197.2,0,4496.6,-98.1,2095,-131.9,-648.6,0,954,114,49,1088,138,117,1237,136,113,1609,159,978,1539,191,-573,1823,250,190,388,379,384,406,440,409,300,428,402,0,20,51,39,51,18,69,39,44,39,0,4,37,74,18,849,16,345,-110,-824,0,402,39,-824,474,41,81,
A014530,극동유화,석유 및 가스,윤활유,코스피,3450,1203,3487,120,3.4,0,-3.5,-0.3,0.9,-2.3,12,8.2,1,3,14.54,6.4,6.88,3.9,2.19,2.29,0,1.81,1.35,9.9,7.02,0,4.1,0,9.49,-100.25,0.18,0.18,0,6.96,1.09,0.52,0.79,0.7,0.7,8,9.6,9.94,9.94,16.31,0,0,9.62,8.16,8.18,-8.31,114,140.44,70,71,43,37.53,4.64,50.28,4.96,2.85,4.64,0.02743,0.86016,1225,1724,1125,208,654,163,2949,6699,147,121,186,430,127,-100,3,139,160,7.64,7.73,5.41,-1.21,41.28,3420,3530,3080,3190,3415,3635,2045,0,1,0,1,95,69,0,-0.03,-0.03,0,0.03,0.03,-0.02,-0.1,-0.12,-0.26,-0.55,-0.81,-0.2,0.35,0.15,64,135,0.38691,84,0,224,501,1,0,0,0,0,4125,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1,-17.7,-34.2,5.1,3.8,0,28,12,-12,1,1,0,1,0,0,1,1,0,5,244.1,-16.7,112,69.5,-4.2,0,0,-3.8,-9.8,-26.9,-27.7,0,0,13.2,-20.4,-13.2,-7.6,0,0,0.6,-19,-18.1,36.8,-10.2,0,0,-31,24.1,-31.7,-23.6,0,0,-19.2,33.3,-12.5,-18.9,0,0,2.9,-31.7,7.9,7.9,-11.7,0,0,-55.7,64.2,-43.2,-48.7,0,0,-25.8,71.8,-34.3,-38.8,0,0,2312,166,140,4901,136,151,8309,186,163,7956,167,144,0,0,0,0,0,0,2229,1892,2027,1894,2143,1707,1481,1369,0,0,48,36,57,41,33,44,39,31,0,0,60,28,53,36,27,46,30,18,0,0,0,0,0,0,0,0,
A008290,원풍물산,섬유 및 의류,의류,코스닥,2420,985,4069,74,1.8,0,-3.2,-6,-8,-15.8,6.6,-10.5,-33.5,-33,29.81,57.7,65.93,-1.1,-8.76,-16.26,0,-15.41,-17.48,-15.1,-11.18,0,-7.96,0,-168.15,-164.17,2.97,2.98,0,-41.67,14.06,0.8,5,2.16,2.16,-32.7,-18.97,-19.29,-19.29,-30.07,0,0,-34.71,-33.72,-33.97,8.73,72,163.6,42,41,22,0,0,0,0,0,0,0.04516,0.99705,185,456,271,152,218,2,641,331,-29,-51,-29,191,-6,20,10,0,0,5.98,7.49,7.89,-20.14,-24.21,2630,2875,2270,2705,3640,3640,1610,0,0,0,0,66,50,0,0.01,0.01,0,-0.1,-0.1,0,0.28,0.28,0,0.22,0.22,0.03,0.2,0.23,15,270,-0.82424,-163,0,1661,501,1,0,0,0,0,-1489,0,0,0,0,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,-156.1,-11.6,53.6,27.8,89.7,0,19,396,-6,0,0,0,1,1,1,1,0,0,4,-12.1,-21.1,-5,-3.2,-4.4,0,0,-7.6,-37.1,-19.7,-28.5,0,0,118.9,-52.9,8.9,-36.2,0,0,-533.3,-101.9,33.3,-200,-225,0,0,90.7,-641.9,-9.3,-852.5,0,0,87.5,-9100,-33.6,38,0,0,-816.7,12,116.7,-3700,-52.8,0,0,11.3,-234.8,72.7,-303.4,0,0,-1222.7,63.5,36.8,-32.1,0,0,464,3,-6,441,4,1,427,-4,-36,408,-13,-55,0,0,0,0,0,0,155,107,91,65,143,67,73,47,0,0,-1,-1,-11,-1,0,-9,-12,-8,0,0,-30,-3,-23,-2,-27,-10,-6,-8,0,0,0,0,0,0,0,0,
A065130,탑엔지니어링,디스플레이 장비 및 부품,디스플레이 장비,코스닥,9550,1526,1598,18,1.1,0,-3.9,-9.9,-10.7,-3.1,-1.7,3.4,-36.3,51.6,15.61,7.4,7.24,7.2,-1.5,-1.68,-1.5,-0.04,1.18,9.1,-0.24,0,-0.09,0,5.87,-25.86,0.13,0.13,0,-208.09,1.18,0.45,0.69,0.72,0.72,7.6,-301.84,-289.02,-289.02,8.67,0,0,6.26,-30.18,-8.57,60.42,92,130.63,91,160,27,4.41,1.05,183.33,1.72,0,1.05,0.04255,1.35609,3392,2124,4314,1283,610,3,5516,11862,-178,-5,330,859,261,-538,224,320,100,29.7,26.5,37.03,12.05,-19.81,10700,9860,9720,9240,15000,15000,5990,0,0,0,0,64,59,0,-0.02,-0.02,0,-0.38,-0.38,0.03,-3,-2.97,0.1,-1.98,-1.88,-1.57,-2.14,-3.71,61,160,1.72593,-72,0,1873,501,1,0,0,0,0,-13239,0,0,0,1,0,20210222,0,0,0,0,0,0,0,0,0,0,0,0,0,-127.7,-101.6,-101.6,9.5,-1,0,70,43,-59,0,1,0,1,0,0,1,0,0,3,711.1,-9.2,9.4,421.1,42.3,-9.2,0,2.4,-32.1,-11.7,2.1,8.2,0,-25.4,-12.9,18.5,32.6,-21,0,292.2,-125.2,-16.1,124.5,108.3,-125.2,0,56.5,-176.5,-85.5,-58.7,-163.8,0,-56.8,-389.1,109.9,234.7,-166.7,0,247.1,-101.5,30.8,23.5,114.9,0,0,191.8,-138.5,-106.9,-56.5,0,0,-85.3,-486.9,88.6,769,0,0,1610,180,104,1761,151,136,9176,339,168,13059,706,361,11862,-178,0,0,0,0,2661,3497,3184,3653,2725,2373,2812,3729,2948,0,50,294,154,180,78,-225,22,74,-50,0,-16,150,95,101,15,-58,-7,44,0,0,2948,-50,0,0,0,0,
A200880,서연이화,자동차 및 관련부품,차량 시트,코스피,6650,1797,2703,1,0,0,-6.5,-14.9,-16.2,36.8,51.3,93.9,51.5,-33.4,11.81,11.5,14.06,1.7,2.45,6.65,0,-4.58,0.45,2.6,-14.55,0,-4.87,0,1.05,-9.61,0.09,0.09,0,-0.58,1.4,0.11,0.38,0.29,0.29,13.7,-2,-2,-2,18.86,0,0,5.95,8.91,3.74,-224.6,74,86.68,190,199,99,0,1.5,13.33,2.25,0,1.5,0.05016,1.5689,12270,6165,8234,1246,1456,410,18435,19601,481,-897,1054,2178,1707,-1743,552,1894,100,22.08,17.01,37.73,29.83,-41.47,7940,4860,4395,3430,4390,8800,1835,0,0,0,1,76,262,-0.04,0.12,0.08,-0.31,0.03,-0.27,0.81,-0.47,0.34,-0.1,-0.35,-0.45,-0.89,-0.67,-1.56,21,264,-1.47594,-17,0,2113,501,1,0,0,0,0,-39441,0,0,0,1,0,20201116,0,0,0,0,0,0,0,0,0,0,0,0,0,120.7,-1247.1,-1365.2,0.8,-7.7,0,69,27,-187,0,1,0,1,0,0,1,1,0,4,-17.7,-0.8,-16.5,-7.8,6.8,0,0,8.6,3,-31.4,13.8,12,0,18.7,-19.8,-21.2,51.6,16.8,0,-79.7,119.9,-111.3,198.4,82.5,0,0,719.8,-114.2,-207,1249.5,205.7,0,539.9,-176,-13.7,344,45,0,-150.9,-1251.7,-62.7,-119.4,-604.5,0,0,-5080.8,-189.4,-340.6,121,0,0,-258.3,48.8,-46.6,107.8,0,0,24029,1078,914,20075,-122,341,18508,120,-66,19768,219,-465,0,0,0,0,0,0,5138,4347,5143,4700,5578,4476,3528,5348,6249,0,17,-48,110,21,136,-103,-117,287,416,0,-8,-72,127,-113,-407,-208,-306,24,0,0,6249,416,0,0,0,0,
A053300,한국정보인증,IT서비스,공인인증서,코스닥,6860,2138,3117,0,0,0,-3.9,-20.2,-4.7,-17.4,0.4,-6.3,96,6.4,39.36,100,100,21.5,22.62,21.65,22.01,19.96,20.31,9.1,10.23,8.52,7.85,6.68,15.4,18.59,4.74,4.74,-2.93,57.74,10.72,0.99,2.62,2.43,2.22,26.8,23.76,23.76,23.76,23.37,26.07,26.07,12.23,20.97,20.96,23.95,312,312.06,30,30,1,43.65,1.46,164.51,2.65,0,1.46,0.05176,1.01252,266,880,778,0,224,144,1146,451,102,90,122,451,139,-68,-34,24,100,62.93,445.05,231.82,-85.86,-72.85,7200,8310,6830,7320,3500,10750,2205,0,0,0,0,64,211,0,0.04,0.04,0.06,-0.11,-0.06,-0.08,-0.21,-0.29,-0.43,-0.58,-1.01,-2.46,-1.05,-3.51,23,245,0.57147,200,0,656,501,1,0,0,0,0,3433,0,0,0,0,20200602,20201113,0,0,0,0,0,0,0,0,0,0,0,-8.9,0,2.3,45.2,48.2,9.6,7,9.3,12,1000,115,1,1,1,1,0,0,1,0,0,5,22.1,9.3,3.4,7.8,9.5,9.9,0,13.5,10.8,8.7,4.5,0,0,4.1,1.2,-0.6,-0.2,0,0,32.9,11.7,15.7,11.1,3.3,10.8,0,7.8,15.7,23,-0.3,0,0,-19.9,53.2,-6.6,-12.9,0,0,20.3,58.6,-6.8,43.6,-10.1,15.5,0,214.3,-65.1,334.5,75.2,0,0,64.5,-53.4,256.3,-35.8,0,0,349,70,59,361,81,55,389,90,79,426,93,71,468,103,82,0,0,0,99,102,104,108,112,113,113,113,0,0,18,26,23,24,20,30,28,24,0,0,7,29,8,13,21,10,36,23,0,0,0,0,0,0,0,0,
A173940,에프엔씨엔터,미디어 및 엔터,매니지먼트,코스닥,5650,812,1436,46,3.2,0,-2.1,-5.4,-5.8,-5,3.7,-2.8,-22,-24.1,5.27,8.7,5.36,-2.4,-9.24,-10.98,-5.18,-8.99,-12.08,-5.9,-11.64,0,-5.45,0,4.03,6.71,1,1,0,-14.38,5.65,1.02,1.78,1.3,1.3,-32.9,-10.77,-11.06,-11.06,-9.43,-21.37,0,-13.73,-10.77,-10.83,21.43,149,150.89,113,114,31,0,0,-100,3.61,0,0,0.02934,0.81146,713,627,887,13,214,93,1340,812,-75,-73,-19,71,201,-213,21,80,0,1.58,2.03,2.87,-22.21,-45,6000,5950,5450,5810,7240,7240,3615,0,0,0,0,78,56,0,-0.02,-0.02,0,-0.01,-0.01,0.06,-0.15,-0.09,0.06,0.03,0.09,0.08,0.21,0.29,23,127,-0.67951,-91,0,1806,501,1,0,0,0,0,-6207,0,0,0,0,20201020,20201113,0,0,0,-16.3,-8.8,0,0,0,0,0,0,0,0,-74,12,6,34.1,0.3,0,23,6,121,0,1,0,1,0,0,1,0,0,3,-7.9,7.2,-3.8,-15.8,13.8,7.7,27.5,48.9,24.3,-17.1,-14,23.4,0,24.4,-26.4,-2,-4.1,78.4,0,-96,-86.4,160,-500,18.3,4.1,208.5,-43.7,69.1,-290.5,-561.8,93.3,0,-808.5,67.2,-61.5,-23.1,89.8,0,-79.5,5.7,-79.5,81.4,-438.5,45.7,210.5,21.7,77.2,-20687.5,-130,0,0,-200.3,73.9,-124.4,-30.7,0,0,914,-25,-39,879,15,-70,740,-60,-13,842,-49,-70,907,-47,-38,1156,51,42,173,153,224,207,258,190,186,178,318,0,-21,-32,8,4,-30,-10,-16,-20,-2,0,-36,-32,0,-9,-28,-7,-16,-22,0,0,0,0,0,318,-2,0,
